category,description,month,count,rollavg_3month
Other/Unknown,Miscellaneous/Found Property,2014-11-01,74,77
Other/Unknown,Miscellaneous/Found Property,2014-12-01,75,77
Other/Unknown,Miscellaneous/Found Property,2015-01-01,77,75
Other/Unknown,Miscellaneous/Found Property,2015-02-01,59,70
Other/Unknown,Miscellaneous/Found Property,2015-03-01,86,74
Other/Unknown,Miscellaneous/Found Property,2015-04-01,67,71
Other/Unknown,Miscellaneous/Found Property,2015-05-01,79,77
Other/Unknown,Miscellaneous/Found Property,2015-06-01,86,77
Other/Unknown,Miscellaneous/Found Property,2015-07-01,94,86
Other/Unknown,Miscellaneous/Found Property,2015-08-01,106,95
Other/Unknown,Miscellaneous/Found Property,2015-09-01,96,99
Other/Unknown,Miscellaneous/Found Property,2015-10-01,83,95
Other/Unknown,Miscellaneous/Found Property,2015-11-01,77,85
Other/Unknown,Miscellaneous/Found Property,2015-12-01,91,84
Other/Unknown,Miscellaneous/Found Property,2016-01-01,65,78
Other/Unknown,Miscellaneous/Found Property,2016-02-01,82,79
Other/Unknown,Miscellaneous/Found Property,2016-03-01,74,74
Other/Unknown,Miscellaneous/Found Property,2016-04-01,65,74
Other/Unknown,Miscellaneous/Found Property,2016-05-01,86,75
Other/Unknown,Miscellaneous/Found Property,2016-06-01,91,81
Other/Unknown,Miscellaneous/Found Property,2016-07-01,80,86
Other/Unknown,Miscellaneous/Found Property,2016-08-01,84,85
Other/Unknown,Miscellaneous/Found Property,2016-09-01,75,80
Other/Unknown,Miscellaneous/Found Property,2016-10-01,81,80
Other/Unknown,Miscellaneous/Found Property,2016-11-01,77,78
Other/Unknown,Miscellaneous/Found Property,2016-12-01,72,77
Other/Unknown,Miscellaneous/Found Property,2017-01-01,81,77
Other/Unknown,Miscellaneous/Found Property,2017-02-01,64,72
Other/Unknown,Miscellaneous/Found Property,2017-03-01,80,75
Other/Unknown,Miscellaneous/Found Property,2017-04-01,71,72
Other/Unknown,Miscellaneous/Found Property,2017-05-01,95,82
Other/Unknown,Miscellaneous/Found Property,2017-06-01,86,84
Other/Unknown,Miscellaneous/Found Property,2017-07-01,97,93
Other/Unknown,Miscellaneous/Found Property,2017-08-01,92,92
Other/Unknown,Miscellaneous/Found Property,2017-09-01,93,94
Other/Unknown,Miscellaneous/Found Property,2017-10-01,84,90
Other/Unknown,Miscellaneous/Found Property,2017-11-01,86,88
Other/Unknown,Miscellaneous/Found Property,2017-12-01,75,82
Other/Unknown,Miscellaneous/Found Property,2018-01-01,71,77
Other/Unknown,Miscellaneous/Found Property,2018-02-01,76,74
Other/Unknown,Miscellaneous/Found Property,2018-03-01,83,77
Other/Unknown,Miscellaneous/Found Property,2018-04-01,76,78
Other/Unknown,Miscellaneous/Found Property,2018-05-01,75,78
Other/Unknown,Miscellaneous/Found Property,2018-06-01,70,74
Other/Unknown,Miscellaneous/Found Property,2018-07-01,99,81
Other/Unknown,Miscellaneous/Found Property,2018-08-01,89,86
Other/Unknown,Miscellaneous/Found Property,2018-09-01,74,87
Other/Unknown,Miscellaneous/Found Property,2018-10-01,97,87
Other/Unknown,Miscellaneous/Found Property,2018-11-01,68,80
Other/Unknown,Miscellaneous/Found Property,2018-12-01,90,85
Other/Unknown,Miscellaneous/Found Property,2019-01-01,92,83
Other/Unknown,Miscellaneous/Found Property,2019-02-01,67,83
Other/Unknown,Miscellaneous/Found Property,2019-03-01,88,82
Other/Unknown,Miscellaneous/Found Property,2019-04-01,88,81
Other/Unknown,Miscellaneous/Found Property,2019-05-01,84,87
Other/Unknown,Miscellaneous/Found Property,2019-06-01,88,87
Other/Unknown,Miscellaneous/Found Property,2019-07-01,101,91
Other/Unknown,Miscellaneous/Found Property,2019-08-01,109,99
Other/Unknown,Miscellaneous/Found Property,2019-09-01,76,95
Other/Unknown,Miscellaneous/Found Property,2019-10-01,100,95
Other/Unknown,Miscellaneous/Found Property,2019-11-01,108,95
Other/Unknown,Miscellaneous/Found Property,2019-12-01,76,95
Other/Unknown,Miscellaneous/Found Property,2020-01-01,71,85
Other/Unknown,Miscellaneous/Found Property,2020-02-01,85,77
Other/Unknown,Miscellaneous/Found Property,2020-03-01,70,75
Other/Unknown,Miscellaneous/Found Property,2020-04-01,70,75
Other/Unknown,Miscellaneous/Found Property,2020-05-01,71,70
Other/Unknown,Miscellaneous/Found Property,2020-06-01,76,72
Other/Unknown,Miscellaneous/Found Property,2020-07-01,63,70
Other/Unknown,Miscellaneous/Found Property,2020-08-01,72,70
Other/Unknown,Miscellaneous/Found Property,2020-09-01,60,65
Other/Unknown,Miscellaneous/Found Property,2020-10-01,103,78
Other/Unknown,Miscellaneous/Found Property,2020-11-01,73,79
Other/Unknown,Miscellaneous/Found Property,2020-12-01,69,82
Other/Unknown,Miscellaneous/Found Property,2021-01-01,67,70
Other/Unknown,Miscellaneous/Found Property,2021-02-01,40,59
Other/Unknown,Miscellaneous/Found Property,2021-03-01,68,58
Other/Unknown,Miscellaneous/Found Property,2021-04-01,84,64
Other/Unknown,Miscellaneous/Found Property,2021-05-01,74,75
Other/Unknown,Miscellaneous/Found Property,2021-06-01,79,79
Other/Unknown,Miscellaneous/Found Property,2021-07-01,65,73
Other/Unknown,Miscellaneous/Found Property,2021-08-01,80,75
Other/Unknown,Miscellaneous/Found Property,2021-09-01,86,77
Other/Unknown,Miscellaneous/Found Property,2021-10-01,96,87
Other/Unknown,Miscellaneous/Found Property,2021-11-01,82,88
Other/Unknown,Miscellaneous/Found Property,2021-12-01,90,89
Other/Unknown,Miscellaneous/Found Property,2022-01-01,67,80
Other/Unknown,Miscellaneous/Found Property,2022-02-01,78,78
Other/Unknown,Miscellaneous/Found Property,2022-03-01,90,78
Other/Unknown,Miscellaneous/Found Property,2022-04-01,96,88
Other/Unknown,Miscellaneous/Found Property,2022-05-01,95,94
Other/Unknown,Miscellaneous/Found Property,2022-06-01,88,93
Other/Unknown,Miscellaneous/Found Property,2022-07-01,98,94
Other/Unknown,Miscellaneous/Found Property,2022-08-01,103,96
Other/Unknown,Miscellaneous/Found Property,2022-09-01,80,94
Other/Unknown,Miscellaneous/Found Property,2022-10-01,95,93
Other/Unknown,Miscellaneous/Found Property,2022-11-01,78,84
Other/Unknown,Miscellaneous/Found Property,2022-12-01,68,80
Other/Unknown,Miscellaneous/Found Property,2023-01-01,76,74
Other/Unknown,Miscellaneous/Found Property,2023-02-01,70,71
Other/Unknown,Miscellaneous/Found Property,2023-03-01,83,76
Other/Unknown,Miscellaneous/Found Property,2023-04-01,68,74
Other/Unknown,Miscellaneous/Found Property,2023-05-01,81,77
Other/Unknown,Miscellaneous/Found Property,2023-06-01,80,76
Other/Unknown,Miscellaneous/Found Property,2023-07-01,67,76
Other/Unknown,Miscellaneous/Found Property,2023-08-01,83,77
Other/Unknown,Miscellaneous/Found Property,2023-09-01,101,84
Other/Unknown,Miscellaneous/Found Property,2023-10-01,90,91
Other/Unknown,Miscellaneous/Found Property,2023-11-01,75,89
Other/Unknown,Miscellaneous/Found Property,2023-12-01,63,76
Other/Unknown,Miscellaneous/Found Property,2024-01-01,66,68
Other/Unknown,Miscellaneous/Found Property,2024-02-01,88,72
Other/Unknown,Miscellaneous/Found Property,2024-03-01,66,73
Other/Unknown,Miscellaneous/Found Property,2024-04-01,94,83
Other/Unknown,Miscellaneous/Found Property,2024-05-01,79,80
Other/Unknown,Miscellaneous/Found Property,2024-06-01,83,85
Other/Unknown,Miscellaneous/Found Property,2024-07-01,70,77
Other/Unknown,Miscellaneous/Found Property,2024-08-01,83,79
Other/Unknown,Miscellaneous/Found Property,2024-09-01,75,76
Other/Unknown,Miscellaneous/Found Property,2024-10-01,85,81
Other/Unknown,Miscellaneous/Found Property,2024-11-01,95,85
Other/Unknown,Miscellaneous/Found Property,2024-12-01,80,87
Other/Unknown,Miscellaneous/Found Property,2025-01-01,68,81
Other/Unknown,Miscellaneous/Found Property,2025-02-01,51,66
Other/Unknown,Miscellaneous/Found Property,2025-03-01,4,41
Other/Unknown,Miscellaneous/Injured Person,2014-06-01,5,NA
Other/Unknown,Miscellaneous/Injured Person,2014-07-01,5,NA
Other/Unknown,Miscellaneous/Injured Person,2014-08-01,15,8
Other/Unknown,Miscellaneous/Injured Person,2014-09-01,10,10
Other/Unknown,Miscellaneous/Injured Person,2014-10-01,6,10
Other/Unknown,Miscellaneous/Injured Person,2014-11-01,9,8
Other/Unknown,Miscellaneous/Injured Person,2014-12-01,8,8
Other/Unknown,Miscellaneous/Injured Person,2015-01-01,3,7
Other/Unknown,Miscellaneous/Injured Person,2015-02-01,10,7
Other/Unknown,Miscellaneous/Injured Person,2015-03-01,5,6
Other/Unknown,Miscellaneous/Injured Person,2015-04-01,6,7
Other/Unknown,Miscellaneous/Injured Person,2015-05-01,13,8
Other/Unknown,Miscellaneous/Injured Person,2015-06-01,7,9
Other/Unknown,Miscellaneous/Injured Person,2015-07-01,13,11
Other/Unknown,Miscellaneous/Injured Person,2015-08-01,10,10
Other/Unknown,Miscellaneous/Injured Person,2015-09-01,7,10
Other/Unknown,Miscellaneous/Injured Person,2015-10-01,6,8
Other/Unknown,Miscellaneous/Injured Person,2015-11-01,3,5
Other/Unknown,Miscellaneous/Injured Person,2015-12-01,6,5
Other/Unknown,Miscellaneous/Injured Person,2016-01-01,5,5
Other/Unknown,Miscellaneous/Injured Person,2016-02-01,5,5
Other/Unknown,Miscellaneous/Injured Person,2016-03-01,3,4
Other/Unknown,Miscellaneous/Injured Person,2016-04-01,10,6
Other/Unknown,Miscellaneous/Injured Person,2016-05-01,9,7
Other/Unknown,Miscellaneous/Injured Person,2016-06-01,9,9
Other/Unknown,Miscellaneous/Injured Person,2016-07-01,8,9
Other/Unknown,Miscellaneous/Injured Person,2016-08-01,12,10
Other/Unknown,Miscellaneous/Injured Person,2016-09-01,4,8
Other/Unknown,Miscellaneous/Injured Person,2016-10-01,10,9
Other/Unknown,Miscellaneous/Injured Person,2016-11-01,6,7
Other/Unknown,Miscellaneous/Injured Person,2016-12-01,6,7
Other/Unknown,Miscellaneous/Injured Person,2017-01-01,5,6
Other/Unknown,Miscellaneous/Injured Person,2017-02-01,6,6
Other/Unknown,Miscellaneous/Injured Person,2017-03-01,1,4
Other/Unknown,Miscellaneous/Injured Person,2017-04-01,8,5
Other/Unknown,Miscellaneous/Injured Person,2017-05-01,5,5
Other/Unknown,Miscellaneous/Injured Person,2017-06-01,8,7
Other/Unknown,Miscellaneous/Injured Person,2017-07-01,5,6
Other/Unknown,Miscellaneous/Injured Person,2017-08-01,4,6
Other/Unknown,Miscellaneous/Injured Person,2017-09-01,4,4
Other/Unknown,Miscellaneous/Injured Person,2017-10-01,5,4
Other/Unknown,Miscellaneous/Injured Person,2017-11-01,4,4
Other/Unknown,Miscellaneous/Injured Person,2017-12-01,1,3
Other/Unknown,Miscellaneous/Injured Person,2018-01-01,11,5
Other/Unknown,Miscellaneous/Injured Person,2018-02-01,8,7
Other/Unknown,Miscellaneous/Injured Person,2018-03-01,8,9
Other/Unknown,Miscellaneous/Injured Person,2018-04-01,6,7
Other/Unknown,Miscellaneous/Injured Person,2018-05-01,10,8
Other/Unknown,Miscellaneous/Injured Person,2018-06-01,8,8
Other/Unknown,Miscellaneous/Injured Person,2018-07-01,8,9
Other/Unknown,Miscellaneous/Injured Person,2018-08-01,4,7
Other/Unknown,Miscellaneous/Injured Person,2018-09-01,8,7
Other/Unknown,Miscellaneous/Injured Person,2018-10-01,5,6
Other/Unknown,Miscellaneous/Injured Person,2018-11-01,4,6
Other/Unknown,Miscellaneous/Injured Person,2018-12-01,9,6
Other/Unknown,Miscellaneous/Injured Person,2019-01-01,3,5
Other/Unknown,Miscellaneous/Injured Person,2019-02-01,4,5
Other/Unknown,Miscellaneous/Injured Person,2019-03-01,5,4
Other/Unknown,Miscellaneous/Injured Person,2019-04-01,4,4
Other/Unknown,Miscellaneous/Injured Person,2019-05-01,5,5
Other/Unknown,Miscellaneous/Injured Person,2019-06-01,4,4
Other/Unknown,Miscellaneous/Injured Person,2019-07-01,2,4
Other/Unknown,Miscellaneous/Injured Person,2019-08-01,6,4
Other/Unknown,Miscellaneous/Injured Person,2019-09-01,3,4
Other/Unknown,Miscellaneous/Injured Person,2019-10-01,7,5
Other/Unknown,Miscellaneous/Injured Person,2019-11-01,4,5
Other/Unknown,Miscellaneous/Injured Person,2019-12-01,3,5
Other/Unknown,Miscellaneous/Injured Person,2020-01-01,3,3
Other/Unknown,Miscellaneous/Injured Person,2020-02-01,3,3
Other/Unknown,Miscellaneous/Injured Person,2020-03-01,4,3
Other/Unknown,Miscellaneous/Injured Person,2020-04-01,4,4
Other/Unknown,Miscellaneous/Injured Person,2020-05-01,5,4
Other/Unknown,Miscellaneous/Injured Person,2020-06-01,5,5
Other/Unknown,Miscellaneous/Injured Person,2020-07-01,8,6
Other/Unknown,Miscellaneous/Injured Person,2020-08-01,3,5
Other/Unknown,Miscellaneous/Injured Person,2020-09-01,5,5
Other/Unknown,Miscellaneous/Injured Person,2020-10-01,6,5
Other/Unknown,Miscellaneous/Injured Person,2020-11-01,6,6
Other/Unknown,Miscellaneous/Injured Person,2020-12-01,6,6
Other/Unknown,Miscellaneous/Injured Person,2021-01-01,4,5
Other/Unknown,Miscellaneous/Injured Person,2021-02-01,5,5
Other/Unknown,Miscellaneous/Injured Person,2021-03-01,3,4
Other/Unknown,Miscellaneous/Injured Person,2021-04-01,8,5
Other/Unknown,Miscellaneous/Injured Person,2021-05-01,5,5
Other/Unknown,Miscellaneous/Injured Person,2021-06-01,6,6
Other/Unknown,Miscellaneous/Injured Person,2021-07-01,6,6
Other/Unknown,Miscellaneous/Injured Person,2021-08-01,4,5
Other/Unknown,Miscellaneous/Injured Person,2021-09-01,11,7
Other/Unknown,Miscellaneous/Injured Person,2021-10-01,10,8
Other/Unknown,Miscellaneous/Injured Person,2021-11-01,8,10
Other/Unknown,Miscellaneous/Injured Person,2021-12-01,5,8
Other/Unknown,Miscellaneous/Injured Person,2022-01-01,7,7
Other/Unknown,Miscellaneous/Injured Person,2022-02-01,8,7
Other/Unknown,Miscellaneous/Injured Person,2022-03-01,10,8
Other/Unknown,Miscellaneous/Injured Person,2022-04-01,5,8
Other/Unknown,Miscellaneous/Injured Person,2022-05-01,4,6
Other/Unknown,Miscellaneous/Injured Person,2022-06-01,14,8
Other/Unknown,Miscellaneous/Injured Person,2022-07-01,12,10
Other/Unknown,Miscellaneous/Injured Person,2022-08-01,3,10
Other/Unknown,Miscellaneous/Injured Person,2022-09-01,7,7
Other/Unknown,Miscellaneous/Injured Person,2022-10-01,5,5
Other/Unknown,Miscellaneous/Injured Person,2022-11-01,11,8
Other/Unknown,Miscellaneous/Injured Person,2022-12-01,6,7
Other/Unknown,Miscellaneous/Injured Person,2023-01-01,7,8
Other/Unknown,Miscellaneous/Injured Person,2023-02-01,2,5
Other/Unknown,Miscellaneous/Injured Person,2023-03-01,6,5
Other/Unknown,Miscellaneous/Injured Person,2023-04-01,9,6
Other/Unknown,Miscellaneous/Injured Person,2023-05-01,5,7
Other/Unknown,Miscellaneous/Injured Person,2023-06-01,2,5
Other/Unknown,Miscellaneous/Injured Person,2023-07-01,8,5
Other/Unknown,Miscellaneous/Injured Person,2023-08-01,8,6
Other/Unknown,Miscellaneous/Injured Person,2023-09-01,3,6
Other/Unknown,Miscellaneous/Injured Person,2023-10-01,8,6
Other/Unknown,Miscellaneous/Injured Person,2023-11-01,4,5
Other/Unknown,Miscellaneous/Injured Person,2023-12-01,4,5
Other/Unknown,Miscellaneous/Injured Person,2024-01-01,5,4
Other/Unknown,Miscellaneous/Injured Person,2024-02-01,3,4
Other/Unknown,Miscellaneous/Injured Person,2024-03-01,4,4
Other/Unknown,Miscellaneous/Injured Person,2024-04-01,4,4
Other/Unknown,Miscellaneous/Injured Person,2024-05-01,6,5
Other/Unknown,Miscellaneous/Injured Person,2024-06-01,12,7
Other/Unknown,Miscellaneous/Injured Person,2024-07-01,4,7
Other/Unknown,Miscellaneous/Injured Person,2024-08-01,3,6
Other/Unknown,Miscellaneous/Injured Person,2024-09-01,7,5
Other/Unknown,Miscellaneous/Injured Person,2024-10-01,8,6
Other/Unknown,Miscellaneous/Injured Person,2024-11-01,3,6
Other/Unknown,Miscellaneous/Injured Person,2024-12-01,11,7
Other/Unknown,Miscellaneous/Injured Person,2025-01-01,4,6
Other/Unknown,Miscellaneous/Lost Property,2014-06-01,69,NA
Other/Unknown,Miscellaneous/Lost Property,2014-07-01,69,NA
Other/Unknown,Miscellaneous/Lost Property,2014-08-01,69,69
Other/Unknown,Miscellaneous/Lost Property,2014-09-01,41,60
Other/Unknown,Miscellaneous/Lost Property,2014-10-01,56,55
Other/Unknown,Miscellaneous/Lost Property,2014-11-01,59,52
Other/Unknown,Miscellaneous/Lost Property,2014-12-01,67,61
Other/Unknown,Miscellaneous/Lost Property,2015-01-01,64,63
Other/Unknown,Miscellaneous/Lost Property,2015-02-01,42,58
Other/Unknown,Miscellaneous/Lost Property,2015-03-01,78,61
Other/Unknown,Miscellaneous/Lost Property,2015-04-01,57,59
Other/Unknown,Miscellaneous/Lost Property,2015-05-01,69,68
Other/Unknown,Miscellaneous/Lost Property,2015-06-01,73,66
Other/Unknown,Miscellaneous/Lost Property,2015-07-01,64,69
Other/Unknown,Miscellaneous/Lost Property,2015-08-01,68,68
Other/Unknown,Miscellaneous/Lost Property,2015-09-01,64,65
Other/Unknown,Miscellaneous/Lost Property,2015-10-01,85,72
Other/Unknown,Miscellaneous/Lost Property,2015-11-01,52,67
Other/Unknown,Miscellaneous/Lost Property,2015-12-01,65,67
Other/Unknown,Miscellaneous/Lost Property,2016-01-01,67,61
Other/Unknown,Miscellaneous/Lost Property,2016-02-01,69,67
Other/Unknown,Miscellaneous/Lost Property,2016-03-01,70,69
Other/Unknown,Miscellaneous/Lost Property,2016-04-01,75,71
Other/Unknown,Miscellaneous/Lost Property,2016-05-01,56,67
Other/Unknown,Miscellaneous/Lost Property,2016-06-01,82,71
Other/Unknown,Miscellaneous/Lost Property,2016-07-01,75,71
Other/Unknown,Miscellaneous/Lost Property,2016-08-01,65,74
Other/Unknown,Miscellaneous/Lost Property,2016-09-01,72,71
Other/Unknown,Miscellaneous/Lost Property,2016-10-01,71,69
Other/Unknown,Miscellaneous/Lost Property,2016-11-01,62,68
Other/Unknown,Miscellaneous/Lost Property,2016-12-01,60,64
Other/Unknown,Miscellaneous/Lost Property,2017-01-01,62,61
Other/Unknown,Miscellaneous/Lost Property,2017-02-01,52,58
Other/Unknown,Miscellaneous/Lost Property,2017-03-01,68,61
Other/Unknown,Miscellaneous/Lost Property,2017-04-01,59,60
Other/Unknown,Miscellaneous/Lost Property,2017-05-01,70,66
Other/Unknown,Miscellaneous/Lost Property,2017-06-01,77,69
Other/Unknown,Miscellaneous/Lost Property,2017-07-01,58,68
Other/Unknown,Miscellaneous/Lost Property,2017-08-01,62,66
Other/Unknown,Miscellaneous/Lost Property,2017-09-01,58,59
Other/Unknown,Miscellaneous/Lost Property,2017-10-01,70,63
Other/Unknown,Miscellaneous/Lost Property,2017-11-01,68,65
Other/Unknown,Miscellaneous/Lost Property,2017-12-01,63,67
Other/Unknown,Miscellaneous/Lost Property,2018-01-01,87,73
Other/Unknown,Miscellaneous/Lost Property,2018-02-01,75,75
Other/Unknown,Miscellaneous/Lost Property,2018-03-01,110,91
Other/Unknown,Miscellaneous/Lost Property,2018-04-01,85,90
Other/Unknown,Miscellaneous/Lost Property,2018-05-01,107,101
Other/Unknown,Miscellaneous/Lost Property,2018-06-01,92,95
Other/Unknown,Miscellaneous/Lost Property,2018-07-01,115,105
Other/Unknown,Miscellaneous/Lost Property,2018-08-01,114,107
Other/Unknown,Miscellaneous/Lost Property,2018-09-01,97,109
Other/Unknown,Miscellaneous/Lost Property,2018-10-01,108,106
Other/Unknown,Miscellaneous/Lost Property,2018-11-01,112,106
Other/Unknown,Miscellaneous/Lost Property,2018-12-01,114,111
Other/Unknown,Miscellaneous/Lost Property,2019-01-01,112,113
Other/Unknown,Miscellaneous/Lost Property,2019-02-01,67,98
Other/Unknown,Miscellaneous/Lost Property,2019-03-01,95,91
Other/Unknown,Miscellaneous/Lost Property,2019-04-01,107,90
Other/Unknown,Miscellaneous/Lost Property,2019-05-01,82,95
Other/Unknown,Miscellaneous/Lost Property,2019-06-01,71,87
Other/Unknown,Miscellaneous/Lost Property,2019-07-01,66,73
Other/Unknown,Miscellaneous/Lost Property,2019-08-01,68,68
Other/Unknown,Miscellaneous/Lost Property,2019-09-01,66,67
Other/Unknown,Miscellaneous/Lost Property,2019-10-01,86,73
Other/Unknown,Miscellaneous/Lost Property,2019-11-01,68,73
Other/Unknown,Miscellaneous/Lost Property,2019-12-01,67,74
Other/Unknown,Miscellaneous/Lost Property,2020-01-01,72,69
Other/Unknown,Miscellaneous/Lost Property,2020-02-01,53,64
Other/Unknown,Miscellaneous/Lost Property,2020-03-01,65,63
Other/Unknown,Miscellaneous/Lost Property,2020-04-01,33,50
Other/Unknown,Miscellaneous/Lost Property,2020-05-01,25,41
Other/Unknown,Miscellaneous/Lost Property,2020-06-01,42,33
Other/Unknown,Miscellaneous/Lost Property,2020-07-01,39,35
Other/Unknown,Miscellaneous/Lost Property,2020-08-01,59,47
Other/Unknown,Miscellaneous/Lost Property,2020-09-01,48,49
Other/Unknown,Miscellaneous/Lost Property,2020-10-01,47,51
Other/Unknown,Miscellaneous/Lost Property,2020-11-01,52,49
Other/Unknown,Miscellaneous/Lost Property,2020-12-01,63,54
Other/Unknown,Miscellaneous/Lost Property,2021-01-01,50,55
Other/Unknown,Miscellaneous/Lost Property,2021-02-01,43,52
Other/Unknown,Miscellaneous/Lost Property,2021-03-01,39,44
Other/Unknown,Miscellaneous/Lost Property,2021-04-01,51,44
Other/Unknown,Miscellaneous/Lost Property,2021-05-01,68,53
Other/Unknown,Miscellaneous/Lost Property,2021-06-01,43,54
Other/Unknown,Miscellaneous/Lost Property,2021-07-01,57,56
Other/Unknown,Miscellaneous/Lost Property,2021-08-01,52,51
Other/Unknown,Miscellaneous/Lost Property,2021-09-01,50,53
Other/Unknown,Miscellaneous/Lost Property,2021-10-01,63,55
Other/Unknown,Miscellaneous/Lost Property,2021-11-01,55,56
Other/Unknown,Miscellaneous/Lost Property,2021-12-01,55,58
Other/Unknown,Miscellaneous/Lost Property,2022-01-01,57,56
Other/Unknown,Miscellaneous/Lost Property,2022-02-01,49,54
Other/Unknown,Miscellaneous/Lost Property,2022-03-01,63,56
Other/Unknown,Miscellaneous/Lost Property,2022-04-01,65,59
Other/Unknown,Miscellaneous/Lost Property,2022-05-01,50,59
Other/Unknown,Miscellaneous/Lost Property,2022-06-01,41,52
Other/Unknown,Miscellaneous/Lost Property,2022-07-01,73,55
Other/Unknown,Miscellaneous/Lost Property,2022-08-01,68,61
Other/Unknown,Miscellaneous/Lost Property,2022-09-01,65,69
Other/Unknown,Miscellaneous/Lost Property,2022-10-01,56,63
Other/Unknown,Miscellaneous/Lost Property,2022-11-01,60,60
Other/Unknown,Miscellaneous/Lost Property,2022-12-01,65,60
Other/Unknown,Miscellaneous/Lost Property,2023-01-01,46,57
Other/Unknown,Miscellaneous/Lost Property,2023-02-01,44,52
Other/Unknown,Miscellaneous/Lost Property,2023-03-01,63,51
Other/Unknown,Miscellaneous/Lost Property,2023-04-01,55,54
Other/Unknown,Miscellaneous/Lost Property,2023-05-01,56,58
Other/Unknown,Miscellaneous/Lost Property,2023-06-01,54,55
Other/Unknown,Miscellaneous/Lost Property,2023-07-01,48,53
Other/Unknown,Miscellaneous/Lost Property,2023-08-01,68,57
Other/Unknown,Miscellaneous/Lost Property,2023-09-01,54,57
Other/Unknown,Miscellaneous/Lost Property,2023-10-01,51,58
Other/Unknown,Miscellaneous/Lost Property,2023-11-01,47,51
Other/Unknown,Miscellaneous/Lost Property,2023-12-01,51,50
Other/Unknown,Miscellaneous/Lost Property,2024-01-01,36,45
Other/Unknown,Miscellaneous/Lost Property,2024-02-01,58,48
Other/Unknown,Miscellaneous/Lost Property,2024-03-01,35,43
Other/Unknown,Miscellaneous/Lost Property,2024-04-01,59,51
Other/Unknown,Miscellaneous/Lost Property,2024-05-01,35,43
Other/Unknown,Miscellaneous/Lost Property,2024-06-01,52,49
Other/Unknown,Miscellaneous/Lost Property,2024-07-01,48,45
Other/Unknown,Miscellaneous/Lost Property,2024-08-01,53,51
Other/Unknown,Miscellaneous/Lost Property,2024-09-01,54,52
Other/Unknown,Miscellaneous/Lost Property,2024-10-01,41,49
Other/Unknown,Miscellaneous/Lost Property,2024-11-01,38,44
Other/Unknown,Miscellaneous/Lost Property,2024-12-01,42,40
Other/Unknown,Miscellaneous/Lost Property,2025-01-01,38,39
Other/Unknown,Miscellaneous/Lost Property,2025-02-01,43,41
Other/Unknown,Miscellaneous/Lost Property,2025-03-01,1,27
Other/Unknown,Miscellaneous/Mental Commitment,2014-06-01,90,NA
Other/Unknown,Miscellaneous/Mental Commitment,2014-07-01,108,NA
Other/Unknown,Miscellaneous/Mental Commitment,2014-08-01,94,97
Other/Unknown,Miscellaneous/Mental Commitment,2014-09-01,93,98
Other/Unknown,Miscellaneous/Mental Commitment,2014-10-01,98,95
Other/Unknown,Miscellaneous/Mental Commitment,2014-11-01,107,99
Other/Unknown,Miscellaneous/Mental Commitment,2014-12-01,68,91
Other/Unknown,Miscellaneous/Mental Commitment,2015-01-01,118,98
Other/Unknown,Miscellaneous/Mental Commitment,2015-02-01,77,88
Other/Unknown,Miscellaneous/Mental Commitment,2015-03-01,102,99
Other/Unknown,Miscellaneous/Mental Commitment,2015-04-01,90,90
Other/Unknown,Miscellaneous/Mental Commitment,2015-05-01,96,96
Other/Unknown,Miscellaneous/Mental Commitment,2015-06-01,75,87
Other/Unknown,Miscellaneous/Mental Commitment,2015-07-01,87,86
Other/Unknown,Miscellaneous/Mental Commitment,2015-08-01,94,85
Other/Unknown,Miscellaneous/Mental Commitment,2015-09-01,105,95
Other/Unknown,Miscellaneous/Mental Commitment,2015-10-01,90,96
Other/Unknown,Miscellaneous/Mental Commitment,2015-11-01,87,94
Other/Unknown,Miscellaneous/Mental Commitment,2015-12-01,84,87
Other/Unknown,Miscellaneous/Mental Commitment,2016-01-01,56,76
Other/Unknown,Miscellaneous/Mental Commitment,2016-02-01,81,74
Other/Unknown,Miscellaneous/Mental Commitment,2016-03-01,101,79
Other/Unknown,Miscellaneous/Mental Commitment,2016-04-01,110,97
Other/Unknown,Miscellaneous/Mental Commitment,2016-05-01,100,104
Other/Unknown,Miscellaneous/Mental Commitment,2016-06-01,89,100
Other/Unknown,Miscellaneous/Mental Commitment,2016-07-01,88,92
Other/Unknown,Miscellaneous/Mental Commitment,2016-08-01,107,95
Other/Unknown,Miscellaneous/Mental Commitment,2016-09-01,78,91
Other/Unknown,Miscellaneous/Mental Commitment,2016-10-01,85,90
Other/Unknown,Miscellaneous/Mental Commitment,2016-11-01,68,77
Other/Unknown,Miscellaneous/Mental Commitment,2016-12-01,78,77
Other/Unknown,Miscellaneous/Mental Commitment,2017-01-01,87,78
Other/Unknown,Miscellaneous/Mental Commitment,2017-02-01,85,83
Other/Unknown,Miscellaneous/Mental Commitment,2017-03-01,98,90
Other/Unknown,Miscellaneous/Mental Commitment,2017-04-01,86,90
Other/Unknown,Miscellaneous/Mental Commitment,2017-05-01,113,99
Other/Unknown,Miscellaneous/Mental Commitment,2017-06-01,94,98
Other/Unknown,Miscellaneous/Mental Commitment,2017-07-01,73,93
Other/Unknown,Miscellaneous/Mental Commitment,2017-08-01,94,87
Other/Unknown,Miscellaneous/Mental Commitment,2017-09-01,84,84
Other/Unknown,Miscellaneous/Mental Commitment,2017-10-01,93,90
